order_id,store_id,city,category,order_timestamp,day_of_week,order_hour,is_peak_hour,pick_time_min,pack_time_min,dispatch_time_min,delivery_time_min,total_fulfillment_time_min,sla_breached,stockout_flag,cancelled_flag,revenue_inr,items_count,customer_rating
ORD100152,DS_Bangalore_Koramangala,Bangalore,Staples,2024-04-07 09:54:00,Sunday,9,1,8.8,3.1,3.3,23.5,38.7,1,0,0,274.01,4,4.2
ORD100153,DS_Mumbai_Andheri,Mumbai,Dairy,2024-01-26 16:15:00,Friday,16,0,4.6,3.0,2.9,14.9,25.4,0,0,0,1442.12,4,4.9
ORD100154,DS_Delhi_Lajpat,Delhi,Frozen,2024-10-27 12:52:00,Sunday,12,1,11.4,2.4,2.3,28.9,45.0,1,0,0,671.98,3,3.9
ORD100155,DS_Mumbai_Andheri,Mumbai,Staples,2024-05-21 10:08:00,Tuesday,10,0,2.9,2.3,1.9,17.6,24.700000000000003,0,0,0,1461.5,2,4.4
ORD100156,DS_Mumbai_Andheri,Mumbai,Dairy,2024-03-08 06:22:00,Friday,6,0,6.4,1.7,2.2,21.1,31.400000000000002,1,0,0,519.73,6,3.9
ORD100157,DS_Delhi_CP,Delhi,Dairy,2024-05-15 07:08:00,Wednesday,7,0,8.2,3.8,2.2,17.6,31.8,1,0,0,1003.82,12,3.0
ORD100158,DS_Pune_Kothrud,Pune,Personal Care,2024-08-17 17:32:00,Saturday,17,0,6.9,3.2,2.1,11.6,23.8,0,0,0,879.37,4,3.8
ORD100159,DS_Mumbai_Andheri,Mumbai,Beverages,2024-12-03 22:19:00,Tuesday,22,0,8.1,3.0,2.3,18.1,31.5,1,0,0,1739.56,1,3.7
ORD100160,DS_Hyderabad_Hitech,Hyderabad,Snacks,2024-08-06 09:31:00,Tuesday,9,1,11.9,2.5,2.0,21.7,38.099999999999994,1,0,0,865.18,2,3.5
ORD100161,DS_Delhi_CP,Delhi,Snacks,2024-02-03 10:17:00,Saturday,10,0,5.4,3.2,1.8,24.3,34.7,1,0,0,1103.41,12,3.3
ORD100162,DS_Hyderabad_Hitech,Hyderabad,Frozen,2024-11-01 22:18:00,Friday,22,0,5.6,2.6,2.7,19.0,29.9,0,0,0,1137.12,2,4.6
ORD100163,DS_Mumbai_BKC,Mumbai,Beverages,2024-12-01 23:46:00,Sunday,23,0,3.0,3.3,2.4,18.4,27.099999999999998,0,0,0,842.52,4,4.6
ORD100164,DS_Bangalore_Whitefield,Bangalore,Staples,2024-08-20 18:26:00,Tuesday,18,0,5.0,4.4,3.1,16.2,28.7,0,0,0,645.08,6,4.0
ORD100165,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-07-10 10:43:00,Wednesday,10,0,8.9,4.6,1.7,15.9,31.1,1,0,0,232.78,2,3.6
ORD100166,DS_Hyderabad_Hitech,Hyderabad,Personal Care,2024-02-19 17:51:00,Monday,17,0,3.3,2.1,1.5,14.2,21.1,0,0,0,220.77,9,4.2
ORD100167,DS_Bangalore_Whitefield,Bangalore,Frozen,2024-12-09 09:26:00,Monday,9,1,10.5,4.6,1.5,28.9,45.5,1,0,0,1237.77,7,3.6
ORD100168,DS_Mumbai_Andheri,Mumbai,Fruits & Veg,2024-05-27 15:22:00,Monday,15,0,5.9,3.7,1.4,19.9,30.9,1,1,0,379.95,8,3.8
ORD100169,DS_Mumbai_BKC,Mumbai,Frozen,2024-06-28 23:23:00,Friday,23,0,7.0,3.3,3.2,14.8,28.3,0,1,1,499.95,7,4.0
ORD100170,DS_Mumbai_Andheri,Mumbai,Snacks,2024-11-07 14:01:00,Thursday,14,0,4.8,2.4,1.7,23.9,32.8,1,0,0,1300.53,5,4.3
ORD100171,DS_Bangalore_Whitefield,Bangalore,Fruits & Veg,2024-01-04 11:55:00,Thursday,11,0,4.9,2.2,2.2,15.2,24.5,0,0,0,1224.34,2,4.5
ORD100172,DS_Mumbai_Andheri,Mumbai,Snacks,2024-02-16 22:13:00,Friday,22,0,6.4,1.5,2.8,27.0,37.7,1,0,0,882.12,3,3.5
ORD100173,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-06-15 08:56:00,Saturday,8,1,9.2,3.3,2.2,27.3,42.0,1,1,1,1157.97,11,4.5
ORD100174,DS_Bangalore_Koramangala,Bangalore,Frozen,2024-08-14 19:31:00,Wednesday,19,1,9.6,2.2,1.3,20.3,33.400000000000006,1,0,0,815.83,4,3.7
ORD100175,DS_Mumbai_BKC,Mumbai,Personal Care,2024-06-25 19:07:00,Tuesday,19,1,13.6,2.5,2.1,23.9,42.1,1,0,0,1259.86,8,4.2
ORD100176,DS_Bangalore_Koramangala,Bangalore,Snacks,2024-01-24 13:25:00,Wednesday,13,1,15.1,2.5,1.8,29.2,48.6,1,0,0,212.03,4,4.0
ORD100177,DS_Delhi_Lajpat,Delhi,Beverages,2024-03-11 14:18:00,Monday,14,0,9.7,3.6,1.8,21.0,36.1,1,0,0,132.99,12,4.1
ORD100178,DS_Delhi_CP,Delhi,Frozen,2024-03-07 18:34:00,Thursday,18,0,7.6,3.5,2.5,23.8,37.4,1,0,0,960.44,11,4.3
ORD100179,DS_Bangalore_Whitefield,Bangalore,Dairy,2024-02-06 18:55:00,Tuesday,18,0,7.3,2.8,2.1,24.0,36.2,1,0,0,852.85,8,3.4
ORD100180,DS_Bangalore_Whitefield,Bangalore,Dairy,2024-10-21 19:36:00,Monday,19,1,10.7,2.6,2.0,30.4,45.699999999999996,1,0,0,1195.44,5,3.8
ORD100181,DS_Hyderabad_Hitech,Hyderabad,Snacks,2024-01-11 16:10:00,Thursday,16,0,6.1,1.6,2.4,21.2,31.299999999999997,1,0,0,1158.45,12,4.6
ORD100182,DS_Mumbai_BKC,Mumbai,Beverages,2024-08-11 09:15:00,Sunday,9,1,9.4,3.2,2.1,31.9,46.6,1,0,0,792.76,2,3.7
ORD100183,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-06-22 13:21:00,Saturday,13,1,10.6,3.6,2.1,21.8,38.1,1,0,0,248.32,11,3.8
ORD100184,DS_Delhi_Lajpat,Delhi,Fruits & Veg,2024-06-27 17:46:00,Thursday,17,0,8.1,2.0,2.1,14.5,26.7,0,0,0,1204.34,3,4.7
ORD100185,DS_Mumbai_BKC,Mumbai,Dairy,2024-03-15 14:12:00,Friday,14,0,3.0,2.4,2.2,25.8,33.4,1,0,0,376.82,11,3.7
ORD100186,DS_Delhi_CP,Delhi,Staples,2024-11-17 21:29:00,Sunday,21,1,8.9,4.9,1.3,13.0,28.1,0,0,0,1396.59,8,4.4
ORD100187,DS_Bangalore_Whitefield,Bangalore,Snacks,2024-11-17 16:09:00,Sunday,16,0,5.0,2.0,2.4,19.2,28.6,0,0,0,907.79,11,4.0
ORD100188,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-10-29 07:22:00,Tuesday,7,0,3.4,3.9,2.3,17.5,27.1,0,0,0,641.49,8,4.9
ORD100189,DS_Mumbai_Andheri,Mumbai,Personal Care,2024-07-07 15:04:00,Sunday,15,0,3.9,1.5,1.7,17.8,24.900000000000002,0,0,0,1761.98,2,4.3
ORD100190,DS_Hyderabad_Hitech,Hyderabad,Staples,2024-08-24 23:50:00,Saturday,23,0,5.5,3.4,1.4,25.2,35.5,1,0,0,188.92,10,3.7
ORD100191,DS_Delhi_Lajpat,Delhi,Staples,2024-06-13 21:32:00,Thursday,21,1,12.2,3.3,2.2,26.8,44.5,1,1,1,293.88,6,3.9
ORD100192,DS_Mumbai_BKC,Mumbai,Personal Care,2024-09-15 11:02:00,Sunday,11,0,7.3,4.3,2.1,21.5,35.2,1,0,0,855.43,8,3.7
ORD100193,DS_Delhi_CP,Delhi,Staples,2024-07-05 17:58:00,Friday,17,0,8.9,2.3,2.9,17.8,31.9,1,0,0,806.73,6,3.1
ORD100194,DS_Mumbai_Andheri,Mumbai,Snacks,2024-11-19 16:04:00,Tuesday,16,0,6.3,2.3,2.4,14.7,25.7,0,0,0,1057.38,7,4.0
ORD100195,DS_Bangalore_Koramangala,Bangalore,Staples,2024-12-02 10:21:00,Monday,10,0,2.2,2.5,0.8,10.1,15.6,0,1,0,1660.13,5,4.5
ORD100196,DS_Hyderabad_Hitech,Hyderabad,Frozen,2024-03-07 08:19:00,Thursday,8,1,11.6,3.4,1.5,23.8,40.3,1,0,0,1201.07,6,3.7
ORD100197,DS_Delhi_CP,Delhi,Dairy,2024-12-09 22:05:00,Monday,22,0,3.7,4.5,2.4,16.9,27.5,0,0,0,831.32,6,4.2
ORD100198,DS_Bangalore_Whitefield,Bangalore,Fruits & Veg,2024-06-07 11:13:00,Friday,11,0,6.4,1.0,1.9,14.6,23.9,0,0,0,1407.14,4,3.8
ORD100199,DS_Delhi_CP,Delhi,Frozen,2024-03-20 08:18:00,Wednesday,8,1,9.4,4.8,2.3,21.1,37.6,1,0,0,289.92,9,3.9
ORD100200,DS_Mumbai_Andheri,Mumbai,Fruits & Veg,2024-12-04 16:56:00,Wednesday,16,0,8.8,3.9,2.0,14.8,29.5,0,0,0,340.16,7,4.5
ORD100201,DS_Delhi_CP,Delhi,Staples,2024-04-02 11:46:00,Tuesday,11,0,6.8,3.9,2.3,23.2,36.2,1,0,0,810.24,11,3.5
ORD100202,DS_Delhi_Lajpat,Delhi,Fruits & Veg,2024-08-15 15:48:00,Thursday,15,0,8.6,3.2,3.0,14.6,29.4,0,0,0,874.2,9,4.9
ORD100203,DS_Bangalore_Koramangala,Bangalore,Beverages,2024-08-28 12:23:00,Wednesday,12,1,10.4,2.3,1.8,22.4,36.9,1,0,0,1078.3,8,3.9
ORD100204,DS_Bangalore_Koramangala,Bangalore,Frozen,2024-07-14 22:33:00,Sunday,22,0,7.0,2.4,2.0,28.7,40.1,1,0,0,392.26,4,4.4
ORD100205,DS_Delhi_CP,Delhi,Staples,2024-05-08 07:41:00,Wednesday,7,0,6.9,3.0,2.1,21.1,33.1,1,0,0,743.64,2,3.3
ORD100206,DS_Mumbai_BKC,Mumbai,Dairy,2024-05-25 08:48:00,Saturday,8,1,9.5,1.3,2.2,27.2,40.2,1,1,0,982.43,7,3.5
ORD100207,DS_Delhi_Lajpat,Delhi,Beverages,2024-08-18 17:59:00,Sunday,17,0,9.1,1.8,1.3,19.1,31.300000000000004,1,1,1,963.37,4,4.1
ORD100208,DS_Mumbai_BKC,Mumbai,Staples,2024-07-10 13:01:00,Wednesday,13,1,13.4,2.5,2.5,23.8,42.2,1,0,0,286.46,12,3.6
ORD100209,DS_Bangalore_Whitefield,Bangalore,Frozen,2024-03-15 10:02:00,Friday,10,0,7.8,3.7,1.2,25.4,38.099999999999994,1,0,0,1514.0,12,4.3
ORD100210,DS_Delhi_CP,Delhi,Snacks,2024-12-27 21:28:00,Friday,21,1,8.7,3.4,2.2,25.3,39.6,1,0,0,1641.84,1,3.5
ORD100211,DS_Delhi_Lajpat,Delhi,Fruits & Veg,2024-03-17 23:46:00,Sunday,23,0,4.7,3.0,2.6,20.7,31.0,1,0,0,831.07,5,3.6
ORD100212,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-03-03 07:15:00,Sunday,7,0,7.5,0.2,2.6,9.3,19.6,0,0,0,1453.75,8,4.1
ORD100213,DS_Mumbai_BKC,Mumbai,Fruits & Veg,2024-09-12 23:01:00,Thursday,23,0,3.8,1.7,2.6,15.7,23.799999999999997,0,0,0,1086.08,12,4.3
ORD100214,DS_Bangalore_Koramangala,Bangalore,Staples,2024-08-07 06:39:00,Wednesday,6,0,5.9,3.5,2.0,11.6,23.0,0,0,0,1078.72,3,4.6
ORD100215,DS_Mumbai_BKC,Mumbai,Personal Care,2024-09-25 17:04:00,Wednesday,17,0,5.0,1.4,1.8,25.5,33.7,1,0,0,1034.06,9,4.0
ORD100216,DS_Mumbai_Andheri,Mumbai,Staples,2024-07-18 21:02:00,Thursday,21,1,9.3,2.7,1.8,34.4,48.2,1,0,0,1768.15,5,3.9
ORD100217,DS_Mumbai_Andheri,Mumbai,Frozen,2024-07-01 08:22:00,Monday,8,1,10.9,4.0,2.1,22.7,39.7,1,0,0,1223.94,2,3.6
ORD100218,DS_Bangalore_Whitefield,Bangalore,Frozen,2024-03-09 07:22:00,Saturday,7,0,5.9,3.0,2.4,18.3,29.6,0,0,0,1486.69,3,4.5
ORD100219,DS_Pune_Kothrud,Pune,Dairy,2024-12-22 21:40:00,Sunday,21,1,9.8,3.1,1.0,28.6,42.5,1,1,1,1322.96,8,3.8
ORD100220,DS_Bangalore_Koramangala,Bangalore,Personal Care,2024-04-13 07:50:00,Saturday,7,0,8.0,0.1,3.0,17.3,28.4,0,0,0,190.4,5,4.6
ORD100221,DS_Hyderabad_Hitech,Hyderabad,Frozen,2024-10-05 21:16:00,Saturday,21,1,7.9,3.6,1.5,20.9,33.9,1,1,0,600.67,1,4.5
ORD100222,DS_Bangalore_Whitefield,Bangalore,Beverages,2024-05-19 09:51:00,Sunday,9,1,9.6,3.2,2.4,26.5,41.7,1,0,0,1614.34,12,3.8
ORD100223,DS_Hyderabad_Hitech,Hyderabad,Snacks,2024-06-22 11:31:00,Saturday,11,0,6.7,5.4,2.0,19.0,33.1,1,0,0,737.14,9,4.1
ORD100224,DS_Mumbai_BKC,Mumbai,Snacks,2024-08-05 08:27:00,Monday,8,1,12.2,4.2,2.3,18.3,37.0,1,0,0,1501.53,9,4.4
ORD100225,DS_Bangalore_Whitefield,Bangalore,Staples,2024-02-22 08:20:00,Thursday,8,1,7.7,3.3,1.6,23.7,36.3,1,0,0,634.91,10,3.8
ORD100226,DS_Hyderabad_Hitech,Hyderabad,Personal Care,2024-03-26 20:22:00,Tuesday,20,1,10.6,3.4,2.8,26.3,43.1,1,0,0,1341.05,6,3.6
ORD100227,DS_Hyderabad_Hitech,Hyderabad,Frozen,2024-05-20 07:04:00,Monday,7,0,7.9,4.2,1.4,21.0,34.5,1,0,0,802.43,9,4.0
ORD100228,DS_Delhi_CP,Delhi,Fruits & Veg,2024-01-16 10:54:00,Tuesday,10,0,5.4,4.4,1.9,18.6,30.300000000000004,1,0,0,1432.6,1,3.6
ORD100229,DS_Mumbai_BKC,Mumbai,Fruits & Veg,2024-04-30 17:23:00,Tuesday,17,0,6.0,1.9,1.3,26.0,35.2,1,0,0,1072.97,10,3.4
ORD100230,DS_Pune_Kothrud,Pune,Snacks,2024-07-08 17:28:00,Monday,17,0,4.0,0.8,1.7,11.4,17.9,0,0,0,1084.19,9,4.9
ORD100231,DS_Hyderabad_Hitech,Hyderabad,Beverages,2024-06-09 14:15:00,Sunday,14,0,8.0,2.3,3.1,22.9,36.3,1,0,0,163.53,3,3.6
ORD100232,DS_Hyderabad_Hitech,Hyderabad,Personal Care,2024-10-14 09:16:00,Monday,9,1,5.0,5.3,1.3,15.8,27.400000000000002,0,0,0,1302.78,4,4.6
ORD100233,DS_Bangalore_Koramangala,Bangalore,Beverages,2024-12-21 21:12:00,Saturday,21,1,14.9,4.4,2.3,27.0,48.6,1,1,0,879.43,12,4.0
ORD100234,DS_Mumbai_BKC,Mumbai,Snacks,2024-12-15 16:42:00,Sunday,16,0,7.5,3.3,2.1,17.7,30.6,1,0,0,229.1,9,3.4
ORD100235,DS_Bangalore_Koramangala,Bangalore,Frozen,2024-03-21 11:50:00,Thursday,11,0,5.4,1.3,2.0,13.1,21.799999999999997,0,0,0,496.73,4,3.8
ORD100236,DS_Delhi_CP,Delhi,Frozen,2024-05-01 21:01:00,Wednesday,21,1,10.4,4.4,2.5,16.1,33.400000000000006,1,0,0,1081.43,8,3.3
ORD100237,DS_Delhi_CP,Delhi,Beverages,2024-11-09 08:04:00,Saturday,8,1,11.9,2.0,1.9,26.8,42.6,1,0,0,1799.32,12,3.3
ORD100238,DS_Hyderabad_Hitech,Hyderabad,Beverages,2024-07-28 08:08:00,Sunday,8,1,10.2,1.7,1.7,25.6,39.2,1,0,0,1199.13,8,3.1
ORD100239,DS_Bangalore_Whitefield,Bangalore,Beverages,2024-03-06 23:40:00,Wednesday,23,0,6.9,3.0,2.3,19.1,31.3,1,0,0,1409.87,3,4.2
ORD100240,DS_Mumbai_Andheri,Mumbai,Fruits & Veg,2024-03-04 22:09:00,Monday,22,0,6.3,2.6,2.1,20.7,31.7,1,0,0,392.1,12,3.7
ORD100241,DS_Bangalore_Whitefield,Bangalore,Fruits & Veg,2024-09-22 15:54:00,Sunday,15,0,6.1,2.3,1.7,11.0,21.099999999999998,0,1,1,1726.67,5,4.9
ORD100242,DS_Bangalore_Koramangala,Bangalore,Fruits & Veg,2024-11-10 23:05:00,Sunday,23,0,3.5,2.3,1.6,22.5,29.9,0,0,0,403.31,10,4.1
ORD100243,DS_Delhi_CP,Delhi,Dairy,2024-12-03 16:53:00,Tuesday,16,0,8.5,2.3,2.1,13.8,26.700000000000003,0,0,0,189.21,1,5.0
ORD100244,DS_Mumbai_Andheri,Mumbai,Staples,2024-11-24 14:41:00,Sunday,14,0,3.6,3.3,2.3,20.1,29.3,0,0,0,1081.19,10,4.1
ORD100245,DS_Mumbai_Andheri,Mumbai,Frozen,2024-09-11 23:18:00,Wednesday,23,0,5.7,3.0,1.9,22.8,33.4,1,0,0,627.52,4,4.6
ORD100246,DS_Hyderabad_Hitech,Hyderabad,Beverages,2024-06-01 20:04:00,Saturday,20,1,8.9,1.6,2.0,36.9,49.4,1,0,0,385.58,7,3.4
ORD100247,DS_Pune_Kothrud,Pune,Staples,2024-04-14 16:38:00,Sunday,16,0,9.3,4.7,1.7,20.8,36.5,1,0,0,1567.29,6,4.4
ORD100248,DS_Bangalore_Whitefield,Bangalore,Fruits & Veg,2024-07-23 10:48:00,Tuesday,10,0,5.2,2.8,1.7,12.9,22.6,0,0,0,1063.57,6,3.9
ORD100249,DS_Pune_Kothrud,Pune,Beverages,2024-03-03 14:28:00,Sunday,14,0,3.6,3.0,1.6,19.2,27.4,0,0,0,282.64,5,3.6
ORD100250,DS_Hyderabad_Hitech,Hyderabad,Fruits & Veg,2024-05-07 11:52:00,Tuesday,11,0,6.7,3.8,1.0,19.9,31.4,1,0,0,1090.51,6,4.2
ORD100251,DS_Delhi_CP,Delhi,Dairy,2024-09-12 22:29:00,Thursday,22,0,3.6,4.7,2.2,14.5,25.0,0,0,0,638.35,1,4.2
ORD100252,DS_Hyderabad_Hitech,Hyderabad,Snacks,2024-09-15 20:15:00,Sunday,20,1,11.1,3.1,2.3,19.4,35.9,1,0,0,712.86,1,3.8
ORD100253,DS_Pune_Kothrud,Pune,Fruits & Veg,2024-11-01 21:18:00,Friday,21,1,7.2,2.9,1.5,20.3,31.9,1,0,0,1543.25,7,4.2
ORD100254,DS_Bangalore_Koramangala,Bangalore,Personal Care,2024-07-06 18:23:00,Saturday,18,0,8.2,3.6,1.5,16.4,29.699999999999996,0,1,1,1063.85,6,4.7
ORD100255,DS_Bangalore_Koramangala,Bangalore,Staples,2024-02-07 18:32:00,Wednesday,18,0,6.3,5.3,2.2,19.0,32.8,1,0,0,1043.76,10,3.6
ORD100256,DS_Mumbai_BKC,Mumbai,Snacks,2024-03-06 09:25:00,Wednesday,9,1,10.3,2.8,2.4,28.8,44.300000000000004,1,0,0,1777.8,9,3.4
ORD100257,DS_Delhi_CP,Delhi,Staples,2024-04-11 22:25:00,Thursday,22,0,3.3,1.2,2.3,12.5,19.3,0,0,0,196.11,3,3.3
ORD100258,DS_Bangalore_Whitefield,Bangalore,Snacks,2024-08-30 22:29:00,Friday,22,0,6.8,5.5,2.0,22.2,36.5,1,0,0,1620.46,3,3.7
ORD100259,DS_Bangalore_Whitefield,Bangalore,Personal Care,2024-03-24 18:39:00,Sunday,18,0,5.8,3.9,1.9,19.3,30.9,1,0,0,622.71,6,3.8
ORD100260,DS_Pune_Kothrud,Pune,Dairy,2024-12-28 15:30:00,Saturday,15,0,4.7,4.0,1.9,14.2,24.799999999999997,0,0,0,738.84,11,4.4
ORD100261,DS_Hyderabad_Hitech,Hyderabad,Dairy,2024-10-25 15:50:00,Friday,15,0,4.2,3.0,2.0,23.4,32.599999999999994,1,0,0,1585.13,11,3.9
ORD100262,DS_Pune_Kothrud,Pune,Personal Care,2024-05-15 13:46:00,Wednesday,13,1,9.9,3.8,2.7,26.8,43.2,1,1,0,1000.71,12,3.7
ORD100263,DS_Hyderabad_Hitech,Hyderabad,Dairy,2024-03-16 13:02:00,Saturday,13,1,7.4,1.9,1.8,21.0,32.1,1,0,0,1296.88,4,3.6
ORD100264,DS_Pune_Kothrud,Pune,Frozen,2024-06-09 19:09:00,Sunday,19,1,10.1,3.5,2.0,26.4,42.0,1,0,0,462.54,9,3.7
ORD100265,DS_Pune_Kothrud,Pune,Beverages,2024-02-01 10:33:00,Thursday,10,0,2.0,2.1,1.9,12.0,18.0,0,0,0,666.08,11,4.4
ORD100266,DS_Hyderabad_Hitech,Hyderabad,Staples,2024-06-09 11:29:00,Sunday,11,0,9.1,4.2,1.9,25.5,40.7,1,0,0,695.11,6,3.8
ORD100267,DS_Bangalore_Koramangala,Bangalore,Fruits & Veg,2024-11-08 21:12:00,Friday,21,1,9.3,2.4,1.8,22.1,35.6,1,0,0,588.73,5,3.8
ORD100268,DS_Bangalore_Koramangala,Bangalore,Personal Care,2024-05-27 12:44:00,Monday,12,1,10.3,3.0,2.2,30.0,45.5,1,0,0,652.63,6,4.1
ORD100269,DS_Bangalore_Koramangala,Bangalore,Frozen,2024-05-27 09:36:00,Monday,9,1,7.0,0.4,2.5,17.2,27.1,0,0,0,757.89,7,4.1
ORD100270,DS_Bangalore_Whitefield,Bangalore,Beverages,2024-03-15 15:02:00,Friday,15,0,3.7,1.2,2.3,21.8,29.0,0,0,0,1319.76,6,4.0
ORD100271,DS_Bangalore_Koramangala,Bangalore,Staples,2024-09-02 12:12:00,Monday,12,1,4.8,2.5,2.2,16.6,26.1,0,0,0,575.5,9,4.3
ORD100272,DS_Bangalore_Koramangala,Bangalore,Staples,2024-03-11 09:39:00,Monday,9,1,10.0,3.6,2.1,19.1,34.8,1,0,0,521.99,1,4.2
ORD100273,DS_Delhi_Lajpat,Delhi,Frozen,2024-11-22 13:03:00,Friday,13,1,9.7,3.0,1.5,21.8,36.0,1,1,1,913.64,11,3.3
ORD100274,DS_Delhi_CP,Delhi,Beverages,2024-01-03 23:59:00,Wednesday,23,0,5.7,4.7,1.3,9.9,21.6,0,0,0,1216.86,8,4.8
ORD100275,DS_Delhi_Lajpat,Delhi,Staples,2024-05-27 16:18:00,Monday,16,0,5.6,2.3,2.5,15.0,25.4,0,0,0,1645.33,2,4.9
ORD100276,DS_Delhi_Lajpat,Delhi,Dairy,2024-09-30 07:58:00,Monday,7,0,7.4,2.5,3.1,15.0,28.0,0,0,0,822.05,3,4.5
ORD100277,DS_Hyderabad_Hitech,Hyderabad,Dairy,2024-09-10 11:59:00,Tuesday,11,0,6.6,4.3,2.8,18.2,31.9,1,0,0,1585.45,5,3.4
ORD100278,DS_Mumbai_Andheri,Mumbai,Personal Care,2024-06-01 09:59:00,Saturday,9,1,10.9,2.3,3.0,24.7,40.9,1,0,0,598.06,11,3.6
ORD100279,DS_Pune_Kothrud,Pune,Fruits & Veg,2024-03-09 22:29:00,Saturday,22,0,6.4,1.7,1.5,24.0,33.6,1,0,0,1478.81,6,3.4
ORD100280,DS_Pune_Kothrud,Pune,Personal Care,2024-11-27 14:45:00,Wednesday,14,0,3.9,3.5,2.6,21.6,31.6,1,0,0,1357.52,5,4.1
ORD100281,DS_Delhi_Lajpat,Delhi,Staples,2024-03-30 18:52:00,Saturday,18,0,4.5,1.6,2.8,16.4,25.299999999999997,0,0,0,670.92,7,4.1
ORD100282,DS_Mumbai_BKC,Mumbai,Beverages,2024-04-04 10:30:00,Thursday,10,0,8.7,3.6,2.2,28.8,43.3,1,0,0,536.72,5,3.4
ORD100283,DS_Delhi_Lajpat,Delhi,Snacks,2024-08-16 14:21:00,Friday,14,0,7.9,3.1,2.1,25.6,38.7,1,0,0,1334.44,1,3.9
ORD100284,DS_Bangalore_Whitefield,Bangalore,Beverages,2024-12-20 13:03:00,Friday,13,1,11.1,4.1,1.8,19.8,36.8,1,0,0,901.86,3,3.3
ORD100285,DS_Bangalore_Koramangala,Bangalore,Fruits & Veg,2024-12-19 09:40:00,Thursday,9,1,6.1,5.1,1.4,22.9,35.5,1,0,0,615.66,10,3.6
ORD100286,DS_Delhi_Lajpat,Delhi,Beverages,2024-03-09 21:09:00,Saturday,21,1,10.6,3.8,2.4,21.1,37.9,1,0,0,1781.25,6,3.6
ORD100287,DS_Pune_Kothrud,Pune,Personal Care,2024-10-02 12:48:00,Wednesday,12,1,10.6,2.8,2.8,26.5,42.7,1,0,0,1387.96,2,4.0
ORD100288,DS_Pune_Kothrud,Pune,Personal Care,2024-09-27 17:04:00,Friday,17,0,7.3,4.2,2.1,11.5,25.1,0,0,0,308.51,9,4.4
ORD100289,DS_Delhi_Lajpat,Delhi,Dairy,2024-10-20 23:09:00,Sunday,23,0,4.7,2.5,2.3,24.2,33.7,1,0,0,1555.54,8,3.7
ORD100290,DS_Delhi_Lajpat,Delhi,Beverages,2024-10-25 21:05:00,Friday,21,1,10.6,4.7,2.1,37.0,54.400000000000006,1,0,0,868.41,1,3.9
ORD100291,DS_Delhi_CP,Delhi,Frozen,2024-09-19 19:29:00,Thursday,19,1,6.5,3.8,2.2,30.4,42.9,1,0,0,1058.78,11,4.0
ORD100292,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-01-12 18:16:00,Friday,18,0,5.7,1.8,1.9,13.7,23.1,0,0,0,1372.95,10,4.0
ORD100293,DS_Mumbai_Andheri,Mumbai,Beverages,2024-08-04 17:44:00,Sunday,17,0,7.2,4.7,2.2,12.0,26.1,0,1,0,1690.1,2,4.4
ORD100294,DS_Mumbai_Andheri,Mumbai,Staples,2024-05-26 19:11:00,Sunday,19,1,12.4,2.4,1.9,24.1,40.8,1,0,0,1406.59,12,3.4
ORD100295,DS_Hyderabad_Hitech,Hyderabad,Dairy,2024-07-10 18:28:00,Wednesday,18,0,7.3,2.9,2.2,13.6,26.0,0,0,0,1643.37,7,4.0
ORD100296,DS_Delhi_CP,Delhi,Fruits & Veg,2024-11-30 17:07:00,Saturday,17,0,7.4,2.6,2.9,16.0,28.9,0,0,0,1022.59,9,4.3
ORD100297,DS_Delhi_Lajpat,Delhi,Personal Care,2024-01-02 06:19:00,Tuesday,6,0,7.9,1.6,1.1,10.4,21.0,0,0,0,1328.08,7,4.7
ORD100298,DS_Hyderabad_Hitech,Hyderabad,Frozen,2024-04-27 13:29:00,Saturday,13,1,8.9,5.6,1.7,24.9,41.099999999999994,1,0,0,583.09,12,4.3
ORD100299,DS_Mumbai_BKC,Mumbai,Fruits & Veg,2024-01-17 19:39:00,Wednesday,19,1,14.0,5.1,2.6,29.1,50.800000000000004,1,0,0,1604.71,1,3.9
ORD100300,DS_Delhi_Lajpat,Delhi,Fruits & Veg,2024-02-04 09:38:00,Sunday,9,1,11.6,2.4,1.6,24.0,39.6,1,1,0,1301.52,1,3.6
ORD100301,DS_Mumbai_Andheri,Mumbai,Fruits & Veg,2024-07-24 20:14:00,Wednesday,20,1,9.1,3.7,2.5,24.4,39.7,1,0,0,1387.37,1,4.3
ORD100302,DS_Bangalore_Koramangala,Bangalore,Fruits & Veg,2024-04-29 16:36:00,Monday,16,0,3.7,2.8,1.6,8.7,16.799999999999997,0,0,0,1249.85,6,4.2
ORD100303,DS_Bangalore_Koramangala,Bangalore,Personal Care,2024-03-14 22:14:00,Thursday,22,0,5.8,4.5,2.3,12.9,25.5,0,0,0,582.26,9,4.9
ORD100304,DS_Delhi_CP,Delhi,Staples,2024-11-16 19:35:00,Saturday,19,1,12.4,3.6,1.9,19.2,37.099999999999994,1,0,0,1753.45,11,3.6
